"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"Study of optimal behavior in complex virtual training systems","San Martin J","2011-01-01","10.1007/978-3-642-22024-1_8","N","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura e urbanismo; Arquitetura, urbanismo e design; Artes; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, theory & methods; Comunicação e informação; Comunicació i informació; Direito; Educação; Educação física; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Ensino; Farmacia; General computer science; General o multidisciplinar; Geociências; Geografía; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Odontología; Planejamento urbano e regional / demografia; Psicología; Química; Saúde coletiva; Theoretical computer science","Lecture Notes In Computer Science","-","-","-","-","-","San Martin J (2011). Study of optimal behavior in complex virtual training systems. : Springer Science and Business Media Deutschland GmbH","2-s2.0-79960390148 (Scopus)"
"OPTIMIZATION OF MANIPULABILITY IN THE DESIGN OF A SURGERY TRAINER BASED ON VIRTUAL REALITY","San Martin, J; Trivino, G","2011-01-01","10.1115/WINVR2011-5563","-","Publicaciones","Conferencia Publicada","Artificial intelligence","Asme 2011 World Conference On Innovative Virtual Reality, Winvr 2011","-","-","-","-","Q4","San Martin, J; Trivino, G (2011). OPTIMIZATION OF MANIPULABILITY IN THE DESIGN OF A SURGERY TRAINER BASED ON VIRTUAL REALITY.","2-s2.0-84881437739 (Scopus);WOS:000320069200044 (WoS)"
"FUNDAMENTOS FISICOS DE LOS COMPUTADORES","San Martín López, José Javier","2010-09-01","2113003-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2010). FUNDAMENTOS FISICOS DE LOS COMPUTADORES. Universdiad Rey Juan Carlos","2010-11_2113_2113003_jose.sanmartin (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS DE LA INFORMATICA","San Martín López, José Javier","2010-09-01","2117002-2117","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2010). FUNDAMENTOS FISICOS DE LA INFORMATICA. Universdiad Rey Juan Carlos","2010-11_2117_2117002_jose.sanmartin (Universidad Rey Juan Carlos)"
"SISTEMAS INFORMATICOS","San Martín López, José Javier","2010-09-01","1008663-1826","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2010). SISTEMAS INFORMATICOS. Universdiad Rey Juan Carlos","2010-11_1826_1008663_jose.sanmartin (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS DE LA INFORMATICA","San Martín López, José Javier","2010-09-01","2097005-2097","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2010). FUNDAMENTOS FISICOS DE LA INFORMATICA. Universdiad Rey Juan Carlos","2010-11_2097_2097005_jose.sanmartin (Universidad Rey Juan Carlos)"
"ESTRUCTURA DE COMPUTADORES","San Martín López, José Javier","2010-09-01","2033013-2033","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2010). ESTRUCTURA DE COMPUTADORES. Universdiad Rey Juan Carlos","2010-11_2033_2033013_jose.sanmartin (Universidad Rey Juan Carlos)"
"SISTEMAS INFORMATICOS","San Martín López, José Javier","2010-09-01","1003509-1325","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2010). SISTEMAS INFORMATICOS. Universdiad Rey Juan Carlos","2010-11_1325_1003509_jose.sanmartin (Universidad Rey Juan Carlos)"
"MANIPULACION Y CONTROL DE DISPOSITIVOS HAPTICOS","San Martín López, José Javier","2010-09-01","6000719-6018","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2010). MANIPULACION Y CONTROL DE DISPOSITIVOS HAPTICOS. Universdiad Rey Juan Carlos","2010-11_6018_6000719_jose.sanmartin (Universidad Rey Juan Carlos)"
"MANIPULACION Y CONTROL DE DISPOSITIVOS HAPTICOS","San Martín López, José Javier","2010-09-01","6000719-6019","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2010). MANIPULACION Y CONTROL DE DISPOSITIVOS HAPTICOS. Universdiad Rey Juan Carlos","2010-11_6019_6000719_jose.sanmartin (Universidad Rey Juan Carlos)"
"MANIPULACION Y CONTROL DE DISPOSITIVOS HAPTICOS","San Martín López, José Javier","2010-09-01","6000719-6020","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2010). MANIPULACION Y CONTROL DE DISPOSITIVOS HAPTICOS. Universdiad Rey Juan Carlos","2010-11_6020_6000719_jose.sanmartin (Universidad Rey Juan Carlos)"
"DISPOSITIVOS HÁPTICOS PARA TACTO VIRTUAL","San Martín López, José Javier","2010-09-01","607613-6076","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2010). DISPOSITIVOS HÁPTICOS PARA TACTO VIRTUAL. Universdiad Rey Juan Carlos","2010-11_6076_607613_jose.sanmartin (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS DE LA INFORMATICA","San Martín López, José Javier","2010-09-01","2033003-2033","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2010). FUNDAMENTOS FISICOS DE LA INFORMATICA. Universdiad Rey Juan Carlos","2010-11_2033_2033003_jose.sanmartin (Universidad Rey Juan Carlos)"
"Coordinador/a del Grado de Ingeniería de Computadores","San Martín López, José Javier (Coordinador)","2010-01-02","-","-","Gestión","Cargos Unipersonales en Equipo de Gobierno Universidad","-","-","-","-","-","-","-","Coordinador/a del Grado de Ingeniería de Computadores. Universidad Rey Juan Carlos (2010-2012)","jose.sanmartin_682f20a185583c5eddbf90d2229b310c (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS DE LA INFORMATICA","San Martín López, José Javier","2009-09-01","2033003-2033","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2009). FUNDAMENTOS FISICOS DE LA INFORMATICA. Universdiad Rey Juan Carlos","2009-10_2033_2033003_jose.sanmartin (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS DE LA INFORMATICA","San Martín López, José Javier","2009-09-01","1003548-1325","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2009). FUNDAMENTOS FISICOS DE LA INFORMATICA. Universdiad Rey Juan Carlos","2009-10_1325_1003548_jose.sanmartin (Universidad Rey Juan Carlos)"
"ESTRUCTURA Y TECNOLOGIA DE COMPUTADORES","San Martín López, José Javier","2009-09-01","1008614-1826","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2009). ESTRUCTURA Y TECNOLOGIA DE COMPUTADORES. Universdiad Rey Juan Carlos","2009-10_1826_1008614_jose.sanmartin (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS DE LA INFORMATICA","San Martín López, José Javier","2009-09-01","2059003-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2009). FUNDAMENTOS FISICOS DE LA INFORMATICA. Universdiad Rey Juan Carlos","2009-10_2059_2059003_jose.sanmartin (Universidad Rey Juan Carlos)"
"TECNICAS Y DISPOSITIVOS PARA REALIDAD VIRTUAL","San Martín López, José Javier","2009-09-01","6000707-6020","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2009). TECNICAS Y DISPOSITIVOS PARA REALIDAD VIRTUAL. Universdiad Rey Juan Carlos","2009-10_6020_6000707_jose.sanmartin (Universidad Rey Juan Carlos)"
"MANIPULACION Y CONTROL DE DISPOSITIVOS HAPTICOS","San Martín López, José Javier","2009-09-01","6000719-6019","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2009). MANIPULACION Y CONTROL DE DISPOSITIVOS HAPTICOS. Universdiad Rey Juan Carlos","2009-10_6019_6000719_jose.sanmartin (Universidad Rey Juan Carlos)"
"ESTRUCTURA Y TECNOLOGIA DE COMPUTADORES","San Martín López, José Javier","2009-09-01","1008251-1822","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2009). ESTRUCTURA Y TECNOLOGIA DE COMPUTADORES. Universdiad Rey Juan Carlos","2009-10_1822_1008251_jose.sanmartin (Universidad Rey Juan Carlos)"
"MANIPULACION Y CONTROL DE DISPOSITIVOS HAPTICOS","San Martín López, José Javier","2009-09-01","6000719-6018","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2009). MANIPULACION Y CONTROL DE DISPOSITIVOS HAPTICOS. Universdiad Rey Juan Carlos","2009-10_6018_6000719_jose.sanmartin (Universidad Rey Juan Carlos)"
"INFORMATICA BASICA","San Martín López, José Javier","2009-09-01","1001103-1121","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2009). INFORMATICA BASICA. Universdiad Rey Juan Carlos","2009-10_1121_1001103_jose.sanmartin (Universidad Rey Juan Carlos)"
"SISTEMAS INFORMATICOS","San Martín López, José Javier","2009-09-01","1003509-1325","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2009). SISTEMAS INFORMATICOS. Universdiad Rey Juan Carlos","2009-10_1325_1003509_jose.sanmartin (Universidad Rey Juan Carlos)"
"ESTRUCTURA Y TECNOLOGIA DE COMPUTADORES","San Martín López, José Javier","2009-09-01","1003551-1325","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2009). ESTRUCTURA Y TECNOLOGIA DE COMPUTADORES. Universdiad Rey Juan Carlos","2009-10_1325_1003551_jose.sanmartin (Universidad Rey Juan Carlos)"
"MANIPULACION Y CONTROL DE DISPOSITIVOS HAPTICOS","San Martín López, José Javier","2009-09-01","6000719-6020","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2009). MANIPULACION Y CONTROL DE DISPOSITIVOS HAPTICOS. Universdiad Rey Juan Carlos","2009-10_6020_6000719_jose.sanmartin (Universidad Rey Juan Carlos)"
"TUTORIAS INTEGRALES","San Martín López, José Javier","2009-09-01","2033038-2033","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2009). TUTORIAS INTEGRALES. Universdiad Rey Juan Carlos","2009-10_2033_2033038_jose.sanmartin (Universidad Rey Juan Carlos)"
"Dynamic Manipulability of Multifingered Grasping","Yokokohji, Y; Martin, JS; Fujiwara, M","2009-08-01","10.1109/TRO.2009.2022433","-","Publicaciones","Artículo","Ciência da computação; Computer science applications; Control and systems engineering; Electrical and electronic engineering; Engenharias iv; Robotics","Ieee Transactions On Robotics","1.171","-","-","-","Q1","Yokokohji, Y; Martin, JS; Fujiwara, M (2009). Dynamic Manipulability of Multifingered Grasping. Ieee Transactions On Robotics, 25(4), 947-954. DOI: 10.1109/TRO.2009.2022433","2-s2.0-69249202399 (Scopus);WOS:000268757400018 (WoS)"
"Simulación Táctil De Interacción Entre Objetos Elásticos","Pérez Molero, Álvaro (Investigador/a); Sánchez Zurdo, Francisco Javier (Investigador/a); Cosco, Francesco Igino (Investigador/a); Otaduy Tristán, Miguel Ángel (Investigador principal (IP)); San Martín López, José Javier (Investigador/a); Garre del Olmo, Carlos (Investigador/a)","2009-01-01","URJC-CM-2008-CET-3647","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Ref.:URJC-CM-2008-CET-3647. Simulación Táctil De Interacción Entre Objetos Elásticos. Pérez Molero, Álvaro (Investigador/a); Sánchez Zurdo, Francisco Javier (Investigador/a); Cosco, Francesco Igino (Investigador/a); Otaduy Tristán, Miguel Ángel (Investigador principal (IP)); San Martín López, José Javier (Investigador/a); Garre del Olmo, Carlos (Investigador/a).  Financiadora: Comunidad de Madrid - Universidad Rey Juan Carlos  (2009-01-01 / 2010-02-28)","M612 (Otros);M612 (Universidad Rey Juan Carlos)"
"A Study of the Attenuation in the Properties of Haptic Devices at the Limit of the Workspace","San Martin, J","2009-01-01","10.1007/978-3-642-02771-0_42","-","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura e urbanismo; Arquitetura, urbanismo e design; Artes; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, theory & methods; Comunicação e informação; Comunicació i informació; Direito; Educação; Educação física; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Ensino; Farmacia; General computer science; General o multidisciplinar; Geociências; Geografía; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Odontología; Planejamento urbano e regional / demografia; Psicología; Química; Saúde coletiva; Theoretical computer science","Lecture Notes In Computer Science","-","-","-","-","-","San Martin, J (2009). A Study of the Attenuation in the Properties of Haptic Devices at the Limit of the Workspace. : Springer Science and Business Media Deutschland GmbH","2-s2.0-76649124544 (Scopus);WOS:000270531200042 (WoS)"
"ESTRUCTURA Y TECNOLOGIA DE COMPUTADORES","San Martín López, José Javier","2008-09-01","1008614-1826","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2008). ESTRUCTURA Y TECNOLOGIA DE COMPUTADORES. Universdiad Rey Juan Carlos","2008-09_1826_1008614_jose.sanmartin (Universidad Rey Juan Carlos)"
"INFORMATICA BASICA","San Martín López, José Javier","2008-09-01","1001103-1121","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2008). INFORMATICA BASICA. Universdiad Rey Juan Carlos","2008-09_1121_1001103_jose.sanmartin (Universidad Rey Juan Carlos)"
"MANIPULACION Y CONTROL DE DISPOSITIVOS HAPTICOS","San Martín López, José Javier","2008-09-01","6000719-6020","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2008). MANIPULACION Y CONTROL DE DISPOSITIVOS HAPTICOS. Universdiad Rey Juan Carlos","2008-09_6020_6000719_jose.sanmartin (Universidad Rey Juan Carlos)"
"ESTRUCTURA Y TECNOLOGIA DE COMPUTADORES","San Martín López, José Javier","2008-09-01","1008251-1822","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2008). ESTRUCTURA Y TECNOLOGIA DE COMPUTADORES. Universdiad Rey Juan Carlos","2008-09_1822_1008251_jose.sanmartin (Universidad Rey Juan Carlos)"
"MANIPULACION Y CONTROL DE DISPOSITIVOS HAPTICOS","San Martín López, José Javier","2008-09-01","6000719-6019","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2008). MANIPULACION Y CONTROL DE DISPOSITIVOS HAPTICOS. Universdiad Rey Juan Carlos","2008-09_6019_6000719_jose.sanmartin (Universidad Rey Juan Carlos)"
"FUNDAMENTOS DE LOS COMPUTADORES II","San Martín López, José Javier","2008-09-01","1003717-1327","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2008). FUNDAMENTOS DE LOS COMPUTADORES II. Universdiad Rey Juan Carlos","2008-09_1327_1003717_jose.sanmartin (Universidad Rey Juan Carlos)"
"TECNICAS Y DISPOSITIVOS PARA REALIDAD VIRTUAL","San Martín López, José Javier","2008-09-01","6000707-6020","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2008). TECNICAS Y DISPOSITIVOS PARA REALIDAD VIRTUAL. Universdiad Rey Juan Carlos","2008-09_6020_6000707_jose.sanmartin (Universidad Rey Juan Carlos)"
"ESTRUCTURA Y TECNOLOGIA DE COMPUTADORES","San Martín López, José Javier","2008-09-01","1003551-1325","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2008). ESTRUCTURA Y TECNOLOGIA DE COMPUTADORES. Universdiad Rey Juan Carlos","2008-09_1325_1003551_jose.sanmartin (Universidad Rey Juan Carlos)"
"MANIPULACION Y CONTROL DE DISPOSITIVOS HAPTICOS","San Martín López, José Javier","2008-09-01","6000719-6018","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","San Martín López, José Javier (2008). MANIPULACION Y CONTROL DE DISPOSITIVOS HAPTICOS. Universdiad Rey Juan Carlos","2008-09_6018_6000719_jose.sanmartin (Universidad Rey Juan Carlos)"
"La ciudad Eco-tecno-logica","Luci Jeldres, Sandra Verónica (Investigador/a); TOHARIA RABASCO, PABLO (Investigador/a); Novalbos Mendiguchía, Marcos (Investigador/a); Serrano Gómez, Luis Miguel (Investigador/a); Gascón Pérez, Jorge (Investigador/a); Sánchez Zurdo, Francisco Javier (Investigador/a); Mendoza Mendoza, Flor Ángela (Investigador/a); Miraut Andrés, David (Investigador/a); García Lorenzo, Marcos José (Investigador/a); Mata Fernández, Susana (Investigador/a); Sánchez Campos, Alberto (Investigador/a); Bayona Beriso, Sofía (Investigador/a); Rincón Córcoles, Luis (Investigador/a); San Martín López, José Javier (Investigador/a); Robles Sánchez, Óscar David (Investigador/a); Garre del Olmo, Carlos (Investigador/a); Pastor Pérez, Luis Ignacio (Investigador/a)","2008-01-01","-","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","La ciudad Eco-tecno-logica. Luci Jeldres, Sandra Verónica (Investigador/a); TOHARIA RABASCO, PABLO (Investigador/a); Novalbos Mendiguchía, Marcos (Investigador/a); Serrano Gómez, Luis Miguel (Investigador/a); Gascón Pérez, Jorge (Investigador/a); Sánchez Zurdo, Francisco Javier (Investigador/a); Mendoza Mendoza, Flor Ángela (Investigador/a); Miraut Andrés, David (Investigador/a); García Lorenzo, Marcos José (Investigador/a); Mata Fernández, Susana (Investigador/a); Sánchez Campos, Alberto (Investigador/a); Bayona Beriso, Sofía (Investigador/a); Rincón Córcoles, Luis (Investigador/a); San Martín López, José Javier (Investigador/a); Robles Sánchez, Óscar David (Investigador/a); Garre del Olmo, Carlos (Investigador/a); Pastor Pérez, Luis Ignacio (Investigador/a).  Financiadora: Acciona Infraestructuras, S.A.  (2008-01-01 / 2009-08-31)","M511 (Otros);9722642 (iMarina);M511 (Universidad Rey Juan Carlos)"
