"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"Multi-Round Influence Maximization: A Variable Neighborhood Search Approach","Lozano-Osorio I; Sánchez-Oro J; Duarte A","2023-01-01","10.1007/978-3-031-34500-5_9","N","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura e urbanismo; Arquitetura, urbanismo e design; Artes; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, theory & methods; Comunicação e informação; Comunicació i informació; Direito; Educação; Educação física; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Ensino; Farmacia; General computer science; General o multidisciplinar; Geociências; Geografía; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Odontología; Planejamento urbano e regional / demografia; Psicología; Química; Saúde coletiva; Theoretical computer science","Lecture Notes In Computer Science","0.606","-","-","-","Q2","Lozano-Osorio I; Sánchez-Oro J; Duarte A (2023). Multi-Round Influence Maximization: A Variable Neighborhood Search Approach. : Springer Science and Business Media Deutschland GmbH","10.1007/978-3-031-34500-5_9 (Crossref);2-s2.0-85173560353 (Scopus)"
"A Metaheuristic Approach for Solving Monitor Placement Problem","Casado A; Mladenovi? N; Sánchez-Oro J; Duarte A","2023-01-01","10.1007/978-3-031-34500-5_1","N","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura e urbanismo; Arquitetura, urbanismo e design; Artes; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, theory & methods; Comunicação e informação; Comunicació i informació; Direito; Educação; Educação física; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Ensino; Farmacia; General computer science; General o multidisciplinar; Geociências; Geografía; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Odontología; Planejamento urbano e regional / demografia; Psicología; Química; Saúde coletiva; Theoretical computer science","Lecture Notes In Computer Science","0.606","-","-","-","Q2","Casado A; Mladenovi? N; Sánchez-Oro J; Duarte A (2023). A Metaheuristic Approach for Solving Monitor Placement Problem. : Springer Science and Business Media Deutschland GmbH","10.1007/978-3-031-34500-5_1 (Crossref);2-s2.0-85173560473 (Scopus)"
"Análisis de Redes Sociales Avanzado","Pérez Peló, Sergio (Investigador/a); Martín Santamaría, Raúl (Investigador/a); Serrano Luján, Lucía (Investigador/a); Colmenar Verdugo, José Manuel (Investigador/a); Casado Ceballos, Alejandra (Investigador/a); Sánchez-Oro Calvo, Jesús (Investigador principal (IP))","2023-01-01","-","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Análisis de Redes Sociales Avanzado. Pérez Peló, Sergio (Investigador/a); Martín Santamaría, Raúl (Investigador/a); Serrano Luján, Lucía (Investigador/a); Colmenar Verdugo, José Manuel (Investigador/a); Casado Ceballos, Alejandra (Investigador/a); Sánchez-Oro Calvo, Jesús (Investigador principal (IP)).  Financiadora: Universidad Rey Juan Carlos  (2023-01-01 / 2023-12-31)","M3007 (Otros);M3007 (Universidad Rey Juan Carlos)"
"A quick GRASP-based method for influence maximization in social networks","Lozano-Osorio, I; Sánchez-Oro, J; Duarte, A; Cordón, O","2023-01-01","10.1007/s12652-021-03510-4","Y","Publicaciones","Artículo pendiente de publicación","Ciência da computação; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, information systems; General computer science; Telecommunications","Journal Of Ambient Intelligence And Humanized Computing","1.038","-","-","-","Q1","Lozano-Osorio, I; Sánchez-Oro, J; Duarte, A; Cordón, O (2023). A quick GRASP-based method for influence maximization in social networks. Journal Of Ambient Intelligence And Humanized Computing, 14(4), 3767-3779. DOI: 10.1007/s12652-021-03510-4","2-s2.0-85116070546 (Scopus);WOS:000701353100001 (WoS)"
"Tramo de Investigación (Sexenio)","Sánchez-Oro Calvo, Jesús","2022-12-31","-","-","Reconocimientos","Tramo de Investigación (Sexenio)","-","-","-","-","-","-","-","Tramo de Investigación (Sexenio) (2022)","jesus.sanchezoro-sexenios (Universidad Rey Juan Carlos)"
"WINCC OPEN ARCHITECTURE DRIVER MANAGER: IMPLEMENTACIÓN DE UN BROKER MQTT","Lozano Osorio, Isaac (Cotutor); Sánchez-Oro Calvo, Jesús (Tutor)","2022-11-29","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Lozano Osorio, Isaac (Cotutor); Sánchez-Oro Calvo, Jesús (Tutor) (2022). WINCC OPEN ARCHITECTURE DRIVER MANAGER: IMPLEMENTACIÓN DE UN BROKER MQTT. Universidad Rey Juan Carlos","TFG_2032037_j.ruizmo_f716b35d949e1a27b7622fb59c223a36 (Universidad Rey Juan Carlos)"
"Design and Implementation of Metaheuristic Algorithms for Social Network Analysis","Duarte Muñoz, Abraham (Director) ; Sánchez-Oro Calvo, Jesús (Codirector) Doctorando: SERGIO PEREZ PELO","2022-11-16","-","-","Dirección de Tesis, TFG, TFM, etc.","Tesis Doctoral","-","-","-","-","-","-","-","Duarte Muñoz, Abraham (Director) ; Sánchez-Oro Calvo, Jesús (Codirector) Doctorando: SERGIO PEREZ PELO (2022). Design and Implementation of Metaheuristic Algorithms for Social Network Analysis. Universidad Rey Juan Carlos","314017TES (Dialnet);D052_247_1 (Universidad Rey Juan Carlos)"
"GRASP with strategic oscillation for the alpha-neighbor p-center problem","Sánchez-Oro, J; López-Sánchez, AD; Hernández-Díaz, AG; Duarte, A","2022-11-16","10.1016/j.ejor.2022.02.038","Y","Publicaciones","Artículo","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Biotecnología; Ciência da computação; Ciência política e relações internacionais; Ciências agrárias i; Ciências ambientais; Ciencias sociales; Computer science (all); Computer science (miscellaneous); Comunicación e información; Direito; Economia; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Farmacia; General computer science; Industrial and manufacturing engineering; Información y documentación; Information systems and management; Interdisciplinar; Management; Management science and operations research; Matemática / probabilidade e estatística; Medicina i; Modeling and simulation; Operations research & management science; Planejamento urbano e regional / demografia","European Journal Of Operational Research","2.371","-","-","-","Q1","Sánchez-Oro, J; López-Sánchez, AD; Hernández-Díaz, AG; Duarte, A (2022). GRASP with strategic oscillation for the alpha-neighbor p-center problem. European Journal Of Operational Research, 303(1), 143-158. DOI: 10.1016/j.ejor.2022.02.038","2-s2.0-85126522077 (Scopus);WOS:000813468200010 (WoS)"
"Análisis de Grafos y Redes Sociales","Sánchez-Oro Calvo, Jesús","2022-09-01","437612-4376","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Sánchez-Oro Calvo, Jesús (2022). Análisis de Grafos y Redes Sociales. Universdiad Rey Juan Carlos","2022-23_4376_437612_jesus.sanchezoro (Universidad Rey Juan Carlos)"
"SOFT COMPUTING","Sánchez-Oro Calvo, Jesús","2022-09-01","620609-6206","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Sánchez-Oro Calvo, Jesús (2022). SOFT COMPUTING. Universdiad Rey Juan Carlos","2022-23_6206_620609_jesus.sanchezoro (Universidad Rey Juan Carlos)"
"ALGORITMOS PARA JUEGOS","Sánchez-Oro Calvo, Jesús","2022-09-01","2321031-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Sánchez-Oro Calvo, Jesús (2022). ALGORITMOS PARA JUEGOS. Universdiad Rey Juan Carlos","2022-23_2321_2321031_jesus.sanchezoro (Universidad Rey Juan Carlos)"
"DISEÑO Y ANALISIS DE ALGORITMOS","Sánchez-Oro Calvo, Jesús","2022-09-01","2316031-2316","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Sánchez-Oro Calvo, Jesús (2022). DISEÑO Y ANALISIS DE ALGORITMOS. Universdiad Rey Juan Carlos","2022-23_2316_2316031_jesus.sanchezoro (Universidad Rey Juan Carlos)"
