"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"INTELIGENCIA ARTIFICIAL","Billhardt, Holger","2020-09-01","2033028-2033","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2020). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2020-21_2033_2033028_holger.billhardt (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Billhardt, Holger","2020-09-01","2114032-2114","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2020). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2020-21_2114_2114032_holger.billhardt (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Billhardt, Holger","2020-09-01","2097049-2097","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2020). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2020-21_2097_2097049_holger.billhardt (Universidad Rey Juan Carlos)"
"INGENIERIA DEL CONOCIMIENTO","Billhardt, Holger","2020-09-01","2034022-2034","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2020). INGENIERIA DEL CONOCIMIENTO. Universdiad Rey Juan Carlos","2020-21_2034_2034022_holger.billhardt (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Billhardt, Holger","2020-09-01","2243055-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2020). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2020-21_2243_2243055_holger.billhardt (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Billhardt, Holger","2020-09-01","2073049-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2020). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2020-21_2073_2073049_holger.billhardt (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL DISTRIBUIDA","Billhardt, Holger","2020-09-01","620610-6206","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2020). INTELIGENCIA ARTIFICIAL DISTRIBUIDA. Universdiad Rey Juan Carlos","2020-21_6206_620610_holger.billhardt (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Billhardt, Holger","2020-09-01","2059028-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2020). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2020-21_2059_2059028_holger.billhardt (Universidad Rey Juan Carlos)"
"Legal implications of novel taxi assignment strategies","Billhardt H; Santos J-A; Fernández A; Moreno-Rebato M; Ossowski S; Rodríguez-García JA","2020-01-01","10.1007/978-3-030-51999-5_30","N","Publicaciones","Conferencia Publicada","Administração, ciências contábeis e turismo; Biotecnología; Ciência da computação; Computer science (all); Computer science (miscellaneous); Comunicação e informação; Educação; Engenharias iv; General computer science; General mathematics; Geociências; Interdisciplinar; Linguística e literatura; Mathematics (all); Mathematics (miscellaneous); Medicina ii; Psicología","Polarization Measures In Bi-Partition Networks Based On Fuzzy Graphs","0.160","-","-","-","Q4","Billhardt H; Santos J-A; Fernández A; Moreno-Rebato M; Ossowski S; Rodríguez-García JA (2020). Legal implications of novel taxi assignment strategies. HEIDELBERG: Springer","2-s2.0-85088527844 (Scopus)"
"Servicio de Enseñanza Presencial con clases teórico-prácticas, conducente a la impartición del XLII CURSO DIM","Billhardt, Holger (Investigador/a); Vela Sánchez, Belén (Investigador principal (IP)); Cáceres Taladriz, César (Investigador/a); Soltero Domingo, Francisco José (Investigador/a); Cavero Barca, José María (Investigador/a); Canela Vicente, Juan (Investigador/a); Sánchez Campos, Alberto (Investigador/a); Castro Martínez, María Valeria de (Investigador/a); López Sanz, Marcos (Investigador/a); Gortázar Bellas, Francisco de Asis (Investigador/a); Conde Vilda, Cristina (Investigador/a); Vara Mesa, Juan Manuel (Investigador/a); Martínez Torre, José Ignacio (Investigador/a); Rincón Córcoles, Luis (Investigador/a); Granada Mejía, Juan David (Investigador/a); Marcos Martínez, Esperanza (Investigador/a); Cuesta Quintero, Carlos Enrique (Investigador/a); Paredes Velasco, Maximiliano (Investigador/a); San Martín López, José Javier (Investigador/a); Robles Sánchez, Óscar David (Investigador/a); Gallego Carrillo, Micael (Investigador/a); Hernán Losada, Isidoro (Investigador/a); Pastor Pérez, Luis Ignacio (Investigador/a); Cáceres García de Marina, María de la Paloma (Investigador/a); Fernández Gil, Alberto (Investigador/a)","2019-09-02","-","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Servicio de Enseñanza Presencial con clases teórico-prácticas, conducente a la impartición del XLII CURSO DIM. Billhardt, Holger (Investigador/a); Vela Sánchez, Belén (Investigador principal (IP)); Cáceres Taladriz, César (Investigador/a); Soltero Domingo, Francisco José (Investigador/a); Cavero Barca, José María (Investigador/a); Canela Vicente, Juan (Investigador/a); Sánchez Campos, Alberto (Investigador/a); Castro Martínez, María Valeria de (Investigador/a); López Sanz, Marcos (Investigador/a); Gortázar Bellas, Francisco de Asis (Investigador/a); Conde Vilda, Cristina (Investigador/a); Vara Mesa, Juan Manuel (Investigador/a); Martínez Torre, José Ignacio (Investigador/a); Rincón Córcoles, Luis (Investigador/a); Granada Mejía, Juan David (Investigador/a); Marcos Martínez, Esperanza (Investigador/a); Cuesta Quintero, Carlos Enrique (Investigador/a); Paredes Velasco, Maximiliano (Investigador/a); San Martín López, José Javier (Investigador/a); Robles Sánchez, Óscar David (Investigador/a); Gallego Carrillo, Micael (Investigador/a); Hernán Losada, Isidoro (Investigador/a); Pastor Pérez, Luis Ignacio (Investigador/a); Cáceres García de Marina, María de la Paloma (Investigador/a); Fernández Gil, Alberto (Investigador/a).  Financiadora: ACADEMIA DE INGENIEROS DE MADRID MDE  (2019-09-02 / 2020-08-01)","M2137 (Otros);M2137 (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Billhardt, Holger","2019-09-01","2061028-2061","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2019). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2019-20_2061_2061028_holger.billhardt (Universidad Rey Juan Carlos)"
"INGENIERIA DEL CONOCIMIENTO","Billhardt, Holger","2019-09-01","2034022-2034","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2019). INGENIERIA DEL CONOCIMIENTO. Universdiad Rey Juan Carlos","2019-20_2034_2034022_holger.billhardt (Universidad Rey Juan Carlos)"
"SISTEMAS INTELIGENTES","Billhardt, Holger","2019-09-01","2321046-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2019). SISTEMAS INTELIGENTES. Universdiad Rey Juan Carlos","2019-20_2321_2321046_holger.billhardt (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Billhardt, Holger","2019-09-01","2073049-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2019). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2019-20_2073_2073049_holger.billhardt (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Billhardt, Holger","2019-09-01","2033028-2033","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2019). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2019-20_2033_2033028_holger.billhardt (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL DISTRIBUIDA","Billhardt, Holger","2019-09-01","620610-6206","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2019). INTELIGENCIA ARTIFICIAL DISTRIBUIDA. Universdiad Rey Juan Carlos","2019-20_6206_620610_holger.billhardt (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Billhardt, Holger","2019-09-01","2269049-2269","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2019). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2019-20_2269_2269049_holger.billhardt (Universidad Rey Juan Carlos)"
"INGENIERIA DEL CONOCIMIENTO","Billhardt, Holger","2019-09-01","2118039-2118","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2019). INGENIERIA DEL CONOCIMIENTO. Universdiad Rey Juan Carlos","2019-20_2118_2118039_holger.billhardt (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Billhardt, Holger","2019-09-01","2315032-2315","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2019). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2019-20_2315_2315032_holger.billhardt (Universidad Rey Juan Carlos)"
"SISTEMAS INTELIGENTES","Billhardt, Holger","2019-09-01","2032030-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2019). SISTEMAS INTELIGENTES. Universdiad Rey Juan Carlos","2019-20_2032_2032030_holger.billhardt (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Billhardt, Holger","2019-09-01","2059028-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2019). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2019-20_2059_2059028_holger.billhardt (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Billhardt, Holger","2019-09-01","2114032-2114","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2019). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2019-20_2114_2114032_holger.billhardt (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Billhardt, Holger","2019-09-01","2117036-2117","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2019). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2019-20_2117_2117036_holger.billhardt (Universidad Rey Juan Carlos)"
"SISTEMAS INTELIGENTES","Billhardt, Holger","2019-09-01","2113039-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2019). SISTEMAS INTELIGENTES. Universdiad Rey Juan Carlos","2019-20_2113_2113039_holger.billhardt (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Billhardt, Holger","2019-09-01","2097049-2097","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2019). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2019-20_2097_2097049_holger.billhardt (Universidad Rey Juan Carlos)"
"DEEP LEARNING PARA CLASIFICACIÓN DE IMÁGENES","Billhardt, Holger (Tutor)","2019-07-09","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Billhardt, Holger (Tutor) (2019). DEEP LEARNING PARA CLASIFICACIÓN DE IMÁGENES. Universidad Rey Juan Carlos","TFG_2032037_c.garciaherna_243f7848cab9860ce25e26a98fd4a5da (Universidad Rey Juan Carlos)"
"CURSOS EMIEO Y EMIES","García Cantero, Juan José (Investigador/a); Billhardt, Holger (Investigador/a); Canela Vicente, Juan (Investigador/a); Castro Martínez, María Valeria de (Investigador/a); Vara Mesa, Juan Manuel (Investigador principal (IP)); Cuesta Quintero, Carlos Enrique (Investigador/a); San Martín López, José Javier (Investigador/a); Pastor Pérez, Luis Ignacio (Investigador/a); Fernández Gil, Alberto (Investigador/a)","2019-07-05","-","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","CURSOS EMIEO Y EMIES. García Cantero, Juan José (Investigador/a); Billhardt, Holger (Investigador/a); Canela Vicente, Juan (Investigador/a); Castro Martínez, María Valeria de (Investigador/a); Vara Mesa, Juan Manuel (Investigador principal (IP)); Cuesta Quintero, Carlos Enrique (Investigador/a); San Martín López, José Javier (Investigador/a); Pastor Pérez, Luis Ignacio (Investigador/a); Fernández Gil, Alberto (Investigador/a).  Financiadora: ACADEMIA DE INGENIEROS DE MADRID MDE  (2019-07-05 / 2019-12-04)","M2062 (Otros);M2062 (Universidad Rey Juan Carlos)"
"Taxi dispatching strategies with compensations","Billhardt, H; Fernández, A; Ossowski, S; Palanca, J; Bajo, J","2019-05-15","10.1016/j.eswa.2019.01.001","Y","Publicaciones","Artículo","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura, urbanismo e design; Artificial intelligence; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Ciencias sociales; Computer science applications; Computer science, artificial intelligence; Direito; Economia; Educação; Enfermagem; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Engineering (all); Engineering (miscellaneous); Engineering, electrical & electronic; Farmacia; General engineering; Geociências; Interdisciplinar; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Operations research & management science; Química","Expert Systems With Applications","1.494","-","-","-","Q1","Billhardt, H; Fernández, A; Ossowski, S; Palanca, J; Bajo, J (2019). Taxi dispatching strategies with compensations. Expert Systems With Applications, 122(), 173-182. DOI: 10.1016/j.eswa.2019.01.001","10.1016/j.eswa.2019.01.001 (Crossref);2-s2.0-85059582587 (Scopus);WOS:000458589900015 (WoS)"
"Dynamic Delivery Plan Adaptation in Open Systems","Rodríguez-García MÁ; Fernández A; Billhardt H","2019-01-01","10.1007/978-3-030-17294-7_14","N","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura e urbanismo; Arquitetura, urbanismo e design; Artes; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, theory & methods; Comunicação e informação; Comunicació i informació; Direito; Educação; Educação física; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Ensino; Farmacia; General computer science; General o multidisciplinar; Geociências; Geografía; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Odontología; Planejamento urbano e regional / demografia; Psicología; Química; Saúde coletiva; Theoretical computer science","Lecture Notes In Computer Science","0.427","-","-","-","Q2","Rodríguez-García MÁ; Fernández A; Billhardt H (2019). Dynamic Delivery Plan Adaptation in Open Systems. Berlin Heidelberg: Springer Verlag","10.1007/978-3-030-17294-7_14 (Crossref);2-s2.0-85064892857 (Scopus)"
"Balancing Strategies for Bike Sharing Systems","Fernández A; Billhardt H; Timón S; Ruiz C; Sánchez Ó; Bernabé I","2019-01-01","10.1007/978-3-030-17294-7_16","N","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura e urbanismo; Arquitetura, urbanismo e design; Artes; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, theory & methods; Comunicação e informação; Comunicació i informació; Direito; Educação; Educação física; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Ensino; Farmacia; General computer science; General o multidisciplinar; Geociências; Geografía; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Odontología; Planejamento urbano e regional / demografia; Psicología; Química; Saúde coletiva; Theoretical computer science","Lecture Notes In Computer Science","0.427","-","-","-","Q2","Fernández A; Billhardt H; Timón S; Ruiz C; Sánchez Ó; Bernabé I (2019). Balancing Strategies for Bike Sharing Systems. Berlin Heidelberg: Springer Verlag","10.1007/978-3-030-17294-7_16 (Crossref);2-s2.0-85064926571 (Scopus)"
"Movilidad Inteligente y Sostenible: Infraestructura y Transporte Colaborativo","Centeno Sánchez, Roberto (Investigador/a); Fernández Martínez, María del Carmen (Investigador/a); Peña Sánchez, Luis (Investigador/a); Cousy, Kendal (Investigador/a); López Sánchez, Aitor (Investigador/a); Karanik, Marcelo Javier (Investigador/a); Lujak, Marin (Investigador/a); Billhardt, Holger (Investigador principal (IP)); Ossowski, Dirk Sascha (Investigador/a); Arias Herrero, Joaquín (Investigador/a); Rodríguez García, José Antonio (Investigador/a); Bernabé Sánchez, Iván (Investigador/a); Moreno Rebato, María Mar (Investigador/a); Santos Arnaiz, José Antonio (Investigador/a); Fernández Gil, Alberto (Investigador principal (IP))","2019-01-01","RTI2018-095390-B-C33","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Ref.:RTI2018-095390-B-C33. Movilidad Inteligente y Sostenible: Infraestructura y Transporte Colaborativo
 . Centeno Sánchez, Roberto (Investigador/a); Fernández Martínez, María del Carmen (Investigador/a); Peña Sánchez, Luis (Investigador/a); Cousy, Kendal (Investigador/a); López Sánchez, Aitor (Investigador/a); Karanik, Marcelo Javier (Investigador/a); Lujak, Marin (Investigador/a); Billhardt, Holger (Investigador principal (IP)); Ossowski, Dirk Sascha (Investigador/a); Arias Herrero, Joaquín (Investigador/a); Rodríguez García, José Antonio (Investigador/a); Bernabé Sánchez, Iván (Investigador/a); Moreno Rebato, María Mar (Investigador/a); Santos Arnaiz, José Antonio (Investigador/a); Fernández Gil, Alberto (Investigador principal (IP)).  Financiadora: MINISTERIO DE ASUNTOS ECONOMICOS Y TRANSFORMACION DIGITAL  (2019-01-01 / 2022-09-30)","M2010 (Otros);M2010 (Universidad Rey Juan Carlos)"
"SIMULADOR DE SISTEMA DE BICIS COMPARTIDAS","Billhardt, Holger (Tutor)","2018-12-17","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Billhardt, Holger (Tutor) (2018). SIMULADOR DE SISTEMA DE BICIS COMPARTIDAS. Universidad Rey Juan Carlos","TFG_2114043_carlos.ruiz_4414eb4109ec1b8ade8a54a11015e589 (Universidad Rey Juan Carlos)"
"RELACIONES SEMÁNTICAS CON WORD2VEC","Billhardt, Holger (Tutor)","2018-09-25","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Billhardt, Holger (Tutor) (2018). RELACIONES SEMÁNTICAS CON WORD2VEC. Universidad Rey Juan Carlos","TFG_2118047_d.munozmo_8f222ce1f45416d36dc6c5acd5021c8b (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Billhardt, Holger","2018-09-01","2061028-2061","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2018). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2018-19_2061_2061028_holger.billhardt (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Billhardt, Holger","2018-09-01","2117036-2117","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2018). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2018-19_2117_2117036_holger.billhardt (Universidad Rey Juan Carlos)"
"INGENIERIA DEL CONOCIMIENTO","Billhardt, Holger","2018-09-01","2034022-2034","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2018). INGENIERIA DEL CONOCIMIENTO. Universdiad Rey Juan Carlos","2018-19_2034_2034022_holger.billhardt (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Billhardt, Holger","2018-09-01","2073049-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2018). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2018-19_2073_2073049_holger.billhardt (Universidad Rey Juan Carlos)"
"SISTEMAS INTELIGENTES","Billhardt, Holger","2018-09-01","2032030-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Billhardt, Holger (2018). SISTEMAS INTELIGENTES. Universdiad Rey Juan Carlos","2018-19_2032_2032030_holger.billhardt (Universidad Rey Juan Carlos)"
