"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"ALGORITMOS PARA JUEGOS","Duarte Muñoz, Abraham","2024-09-01","2321031-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Duarte Muñoz, Abraham (2024). ALGORITMOS PARA JUEGOS. Universdiad Rey Juan Carlos","2024-25_2321_2321031_abraham.duarte (Universidad Rey Juan Carlos)"
"DISEÑO Y ANALISIS DE ALGORITMOS","Duarte Muñoz, Abraham","2024-09-01","2285022-2285","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Duarte Muñoz, Abraham (2024). DISEÑO Y ANALISIS DE ALGORITMOS. Universdiad Rey Juan Carlos","2024-25_2285_2285022_abraham.duarte (Universidad Rey Juan Carlos)"
"DISEÑO Y ANALISIS DE ALGORITMOS","Duarte Muñoz, Abraham","2024-09-01","2118033-2118","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Duarte Muñoz, Abraham (2024). DISEÑO Y ANALISIS DE ALGORITMOS. Universdiad Rey Juan Carlos","2024-25_2118_2118033_abraham.duarte (Universidad Rey Juan Carlos)"
"DISEÑO Y ANALISIS DE ALGORITMOS","Duarte Muñoz, Abraham","2024-09-01","2316031-2316","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Duarte Muñoz, Abraham (2024). DISEÑO Y ANALISIS DE ALGORITMOS. Universdiad Rey Juan Carlos","2024-25_2316_2316031_abraham.duarte (Universidad Rey Juan Carlos)"
"ALGORITMOS PARA JUEGOS","Duarte Muñoz, Abraham","2024-09-01","2175029-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Duarte Muñoz, Abraham (2024). ALGORITMOS PARA JUEGOS. Universdiad Rey Juan Carlos","2024-25_2175_2175029_abraham.duarte (Universidad Rey Juan Carlos)"
"A variable neighborhood search approach for the adaptive multi round influence maximization problem","Lozano-Osorio, I; Sánchez-Oro, J; Duarte, A","2024-08-20","10.1007/s13278-024-01336-4","-","Publicaciones","Artículo","Ciência da computação; Ciencias sociales; Communication; Computer science applications; Computer science, information systems; Engenharias iv; Human-computer interaction; Information systems; Interdisciplinar; Matemática / probabilidade e estatística; Media technology","Social Network Analysis And Mining","0.624","-","-","-","Q1","Lozano-Osorio, I; Sánchez-Oro, J; Duarte, A (2024). A variable neighborhood search approach for the adaptive multi round influence maximization problem. Social Network Analysis And Mining, 14(1), 165-. DOI: 10.1007/s13278-024-01336-4","10135679 (iMarina);2-s2.0-85201636850 (Scopus);WOS:001295038000001 (WoS)"
"Multi-objective general variable neighborhood search for software maintainability optimization","Yuste, J; Pardo, EG; Duarte, A; Hao, JK","2024-07-01","10.1016/j.engappai.2024.108593","Y","Publicaciones","Artículo","Administração pública e de empresas, ciências contábeis e turismo; Artificial intelligence; Automation & control systems; Biotecnología; Ciência da computação; Ciência de alimentos; Ciências agrárias i; Computer science, artificial intelligence; Control and systems engineering; Electrical and electronic engineering; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Engineering; Engineering, electrical & electronic; Engineering, multidisciplinary; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Robotics & automatic control","Engineering Applications Of Artificial Intelligence","1.652","-","-","-","Q1","Yuste, J; Pardo, EG; Duarte, A; Hao, JK (2024). Multi-objective general variable neighborhood search for software maintainability optimization. Engineering Applications Of Artificial Intelligence, 133(), 108593-. DOI: 10.1016/j.engappai.2024.108593","2-s2.0-85193199742 (Scopus);9803253 (iMarina);WOS:001293663800001 (WoS)"
"General Variable Neighborhood Search for the optimization of software quality","Yuste, J; Pardo, EG; Duarte, A","2024-05-01","10.1016/j.cor.2024.106584","Y","Publicaciones","Artículo","Administração pública e de empresas, ciências contábeis e turismo; Arquitetura e urbanismo; Biotecnología; Ciência da computação; Ciencias sociales; Computer science (all); Computer science (miscellaneous); Computer science, interdisciplinary applications; Economia; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Engineering, industrial; General computer science; Interdisciplinar; Management science and operations research; Matemática / probabilidade e estatística; Modeling and simulation; Operations research & management science","Computers & Operations Research","1.605","-","-","-","Q1","Yuste, J; Pardo, EG; Duarte, A (2024). General Variable Neighborhood Search for the optimization of software quality. Computers & Operations Research, 165(), 106584-. DOI: 10.1016/j.cor.2024.106584","2-s2.0-85185392925 (Scopus);WOS:001181228600001 (WoS)"
"Heuristic Algorithms for the Optimization of Software Quality","García Pardo, Eduardo (Director) ; Duarte Muñoz, Abraham (Tutor) Doctorando: JAVIER YUSTE MOURE","2024-04-09","-","-","Dirección de Tesis, TFG, TFM, etc.","Tesis Doctoral","-","-","-","-","-","-","-","García Pardo, Eduardo (Director) ; Duarte Muñoz, Abraham (Tutor) Doctorando: JAVIER YUSTE MOURE (2024). Heuristic Algorithms for the Optimization of Software Quality.","-"
"Design and Implementation of Metaheuristic Algorithms for Social Network Influence Problems","Duarte Muñoz, Abraham (Director) ; Sánchez-Oro Calvo, Jesús (Codirector) Doctorando: ISAAC LOZANO OSORIO","2024-03-15","-","-","Dirección de Tesis, TFG, TFM, etc.","Tesis Doctoral","-","-","-","-","-","-","-","Duarte Muñoz, Abraham (Director) ; Sánchez-Oro Calvo, Jesús (Codirector) Doctorando: ISAAC LOZANO OSORIO (2024). Design and Implementation of Metaheuristic Algorithms for Social Network Influence Problems. Universidad Rey Juan Carlos","-"
"A Practical Methodology for Reproducible Experimentation: An Application to the Double-Row Facility Layout Problem","Martín-Santamaría, R; Cavero, S; Herrán, A; Duarte, A; Colmenar, JM","2024-03-01","10.1162/evco_a_00317","-","Publicaciones","Artículo","Ciência da computação; Computational mathematics; Computer science, artificial intelligence; Computer science, theory & methods; Engenharias iii; Engenharias iv; Ensino; Interdisciplinar; Matemática / probabilidade e estatística; Medicine (all); Planejamento urbano e regional / demografia","Evolutionary Computation","0.713","0","-","-","Q2","Martín-Santamaría, R; Cavero, S; Herrán, A; Duarte, A; Colmenar, JM (2024). A Practical Methodology for Reproducible Experimentation: An Application to the Double-Row Facility Layout Problem. Evolutionary Computation, 32(1), 69-104. DOI: 10.1162/evco_a_00317","36395509 (PMID);2-s2.0-85186749203 (Scopus);36395509 (Europe PMC);36395509 (Pubmed);9793842 (iMarina);WOS:001173281400001 (WoS)"
"Order batching problems: Taxonomy and literature review","Pardo, Eduardo G; Gil-Borras, Sergio; Alonso-Ayuso, Antonio; Duarte, Abraham","2024-02-16","10.1016/j.ejor.2023.02.019","N","Publicaciones","Review","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Biotecnología; Ciência da computação; Ciência política e relações internacionais; Ciências agrárias i; Ciências ambientais; Ciencias sociales; Computer science (all); Computer science (miscellaneous); Comunicación e información; Direito; Economia; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Farmacia; General computer science; Industrial and manufacturing engineering; Información y documentación; Information systems and management; Interdisciplinar; Management; Management science and operations research; Matemática / probabilidade e estatística; Medicina i; Modeling and simulation; Operations research & management science; Planejamento urbano e regional / demografia","European Journal Of Operational Research","2.239","-","-","1","Q1","Pardo, Eduardo G; Gil-Borras, Sergio; Alonso-Ayuso, Antonio; Duarte, Abraham (2024). Order batching problems: Taxonomy and literature review. European Journal Of Operational Research, 313(1), 1-24. DOI: 10.1016/j.ejor.2023.02.019","2-s2.0-85151417065 (Scopus);3017838211309026111 (Google Scholar);3017838211309026111 (Google Scholar PUBID);9530926 (iMarina);WOS:001096532300001 (WoS)"
"What Characteristics Define a Good Solution in Social Influence Minimization Problems?","Lozano-Osorio, I; Sánchez-Oro, J; Duarte, A; Sörensen, K","2024-01-01","10.1007/978-3-031-62922-8_23","-","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura e urbanismo; Arquitetura, urbanismo e design; Artes; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, theory & methods; Comunicação e informação; Comunicació i informació; Direito; Educação; Educação física; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Ensino; Farmacia; General computer science; General o multidisciplinar; Geociências; Geografía; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Odontología; Planejamento urbano e regional / demografia; Psicología; Química; Saúde coletiva; Theoretical computer science","Lecture Notes In Computer Science","0.352","-","-","-","Q2","Lozano-Osorio, I; Sánchez-Oro, J; Duarte, A; Sörensen, K (2024). What Characteristics Define a Good Solution in Social Influence Minimization Problems?. : Springer International Publishing AG","10.1007/978-3-031-62922-8_23 (Crossref);2-s2.0-85199404121 (Scopus);9836764 (iMarina);WOS:001282250400023 (WoS)"
"Optimization of Fairness and Accuracy on Logistic Regression Models","Yuste, J; Pardo, EG; Duarte, A","2024-01-01","10.1007/978-3-031-62912-9_37","-","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura e urbanismo; Arquitetura, urbanismo e design; Artes; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, theory & methods; Comunicação e informação; Comunicació i informació; Direito; Educação; Educação física; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Ensino; Farmacia; General computer science; General o multidisciplinar; Geociências; Geografía; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Odontología; Planejamento urbano e regional / demografia; Psicología; Química; Saúde coletiva; Theoretical computer science","Lecture Notes In Computer Science","0.352","-","-","-","Q2","Yuste, J; Pardo, EG; Duarte, A (2024). Optimization of Fairness and Accuracy on Logistic Regression Models. : Springer International Publishing AG","10.1007/978-3-031-62912-9_37 (Crossref);2-s2.0-85198037541 (Scopus);WOS:001282251200036 (WoS)"
"Improving Biased Random Key Genetic Algorithm with Variable Neighborhood Search for the Weighted Total Domination Problem","Casado, A; Sánchez-Oro, J; Martínez-Gavara, A; Duarte, A","2024-01-01","10.1007/978-3-031-62912-9_36","-","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura e urbanismo; Arquitetura, urbanismo e design; Artes; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, theory & methods; Comunicação e informação; Comunicació i informació; Direito; Educação; Educação física; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Ensino; Farmacia; General computer science; General o multidisciplinar; Geociências; Geografía; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Odontología; Planejamento urbano e regional / demografia; Psicología; Química; Saúde coletiva; Theoretical computer science","Lecture Notes In Computer Science","0.352","-","-","-","Q2","Casado, A; Sánchez-Oro, J; Martínez-Gavara, A; Duarte, A (2024). Improving Biased Random Key Genetic Algorithm with Variable Neighborhood Search for the Weighted Total Domination Problem. : Springer International Publishing AG","10.1007/978-3-031-62912-9_36 (Crossref);2-s2.0-85198029705 (Scopus);WOS:001282251200035 (WoS)"
"An Efficient Algorithm for the T-Row Facility Layout Problem","Martín-Santamaría, R; Herrán, A; Duarte, A; Colmenar, J","2024-01-01","10.1007/978-3-031-62912-9_29","-","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura e urbanismo; Arquitetura, urbanismo e design; Artes; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, theory & methods; Comunicação e informação; Comunicació i informació; Direito; Educação; Educação física; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Ensino; Farmacia; General computer science; General o multidisciplinar; Geociências; Geografía; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Odontología; Planejamento urbano e regional / demografia; Psicología; Química; Saúde coletiva; Theoretical computer science","Lecture Notes In Computer Science","0.352","-","-","-","Q2","Martín-Santamaría, R; Herrán, A; Duarte, A; Colmenar, J (2024). An Efficient Algorithm for the T-Row Facility Layout Problem. : Springer International Publishing AG","10.1007/978-3-031-62912-9_29 (Crossref);2-s2.0-85198024174 (Scopus);WOS:001282251200028 (WoS)"
"A Basic Variable Neighborhood Search for the Planar Obnoxious Facility Location Problem","Salazar, S; Duarte, A; Colmenar, JM","2024-01-01","10.1007/978-3-031-62912-9_33","-","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura e urbanismo; Arquitetura, urbanismo e design; Artes; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, theory & methods; Comunicação e informação; Comunicació i informació; Direito; Educação; Educação física; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Ensino; Farmacia; General computer science; General o multidisciplinar; Geociências; Geografía; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Odontología; Planejamento urbano e regional / demografia; Psicología; Química; Saúde coletiva; Theoretical computer science","Lecture Notes In Computer Science","0.352","-","-","-","Q2","Salazar, S; Duarte, A; Colmenar, JM (2024). A Basic Variable Neighborhood Search for the Planar Obnoxious Facility Location Problem. : Springer International Publishing AG","2-s2.0-85198025291 (Scopus);WOS:001282251200032 (WoS)"
"A Biased Random Key Genetic Algorithm for Solving the α-Neighbor p-Center Problem","Pérez-Peló, S; Sánchez-Oro, J; Duarte, A","2024-01-01","10.1007/978-3-031-62912-9_2","-","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura e urbanismo; Arquitetura, urbanismo e design; Artes; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, theory & methods; Comunicação e informação; Comunicació i informació; Direito; Educação; Educação física; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Ensino; Farmacia; General computer science; General o multidisciplinar; Geociências; Geografía; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Odontología; Planejamento urbano e regional / demografia; Psicología; Química; Saúde coletiva; Theoretical computer science","Lecture Notes In Computer Science","0.352","-","-","-","Q2","Pérez-Peló, S; Sánchez-Oro, J; Duarte, A (2024). A Biased Random Key Genetic Algorithm for Solving the α-Neighbor p-Center Problem. : Springer International Publishing AG","10.1007/978-3-031-62912-9_2 (Crossref);2-s2.0-85198035277 (Scopus);WOS:001282251200038 (WoS)"
"Iterated Local Search for the Facility Location Problem with Limited Choice Rule","García-Galán, E; Herrán, A; Colmenar, JM","2024-01-01","10.1007/978-3-031-62799-6_15","-","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Arquitetura, urbanismo e design; Ciência da computação; Ciências ambientais; Educação; Engenharias iv; Geociências; Interdisciplinar; Linguística e literatura","14th Conference On Artificial Intelligence In Medicine, Aime 2013","-","-","-","-","-","García-Galán, E; Herrán, A; Colmenar, JM (2024). Iterated Local Search for the Facility Location Problem with Limited Choice Rule. : Springer International Publishing AG","2-s2.0-85197253434 (Scopus);WOS:001281306800015 (WoS)"
"Grupo de investigación de alto rendimiento en algoritmos de optimización de la URJC.","García Pardo, Eduardo (Investigador principal (IP)); Duarte Muñoz, Abraham (Investigador principal (IP))","2024-01-01","-","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Grupo de investigación de alto rendimiento en algoritmos de optimización de la URJC.. García Pardo, Eduardo (Investigador principal (IP)); Duarte Muñoz, Abraham (Investigador principal (IP)).  Financiadora: Universidad Rey Juan Carlos  (2024-01-01 / 2024-12-31)","M3285 (Otros);M3285 (Universidad Rey Juan Carlos)"
"An efficient and effective GRASP algorithm for the Budget Influence Maximization Problem","Lozano-Osorio I; Sánchez-Oro J; Duarte A","2024-01-01","10.1007/s12652-023-04680-z","N","Publicaciones","Artículo","Ciência da computação; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, information systems; General computer science; Telecommunications","Journal Of Ambient Intelligence And Humanized Computing","0.834","-","-","-","Q1","Lozano-Osorio I; Sánchez-Oro J; Duarte A (2024). An efficient and effective GRASP algorithm for the Budget Influence Maximization Problem. Journal Of Ambient Intelligence And Humanized Computing, 15(3), 2023-2034. DOI: 10.1007/s12652-023-04680-z","10.1007/s12652-023-04680-z (Crossref);2-s2.0-85171679777 (Scopus)"
"A general variable neighborhood search approach for the minimum load coloring problem","Herrán, A; Colmenar, JM; Mladenovic, N; Duarte, A","2023-12-01","10.1007/s11590-022-01861-1","-","Publicaciones","Artículo","Administração pública e de empresas, ciências contábeis e turismo; Business, management and accounting (miscellaneous); Ciência da computação; Ciencias sociales; Control and optimization; Educação; Engenharias iii; Engenharias iv; Interdisciplinar; Matemática / probabilidade e estatística; Mathematics, applied; Operations research & management science; Planejamento urbano e regional / demografia","Optimization Letters","0.723","-","-","-","Q2","Herrán, A; Colmenar, JM; Mladenovic, N; Duarte, A (2023). A general variable neighborhood search approach for the minimum load coloring problem. Optimization Letters, 17(9), 2065-2086. DOI: 10.1007/s11590-022-01861-1","10.1007/s11590-022-01861-1 (Crossref);2-s2.0-85125545530 (Scopus);WOS:000763832900002 (WoS)"
"DISEÑO Y ANALISIS DE ALGORITMOS","Duarte Muñoz, Abraham","2023-09-01","2285022-2285","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Duarte Muñoz, Abraham (2023). DISEÑO Y ANALISIS DE ALGORITMOS. Universdiad Rey Juan Carlos","2023-24_2285_2285022_abraham.duarte (Universidad Rey Juan Carlos)"
